reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
1d1539c1-9ae8-4dbd-9369-66ce856c939b,alya Bilqi,https://play-lh.googleusercontent.com/a/ACg8ocL7TiH4MdzpBQT-DBHyvGErSmOW-2vP4pXlMrSAVtbwAM70Mw=mo,gambar yang dibuat tidak sesuai ekspektasi 🙄,3,0,,2025-10-17 03:25:08,,,
12a1db7f-339e-49dc-a46f-d613672f53e9,Jabus Jabus,https://play-lh.googleusercontent.com/a-/ALV-UjWa2ehRPLeK7nRE30HHoVnIgkxcqYTBWt4IwR8-j09H3Sah96Q,sangat membantu,5,0,,2025-10-17 03:24:53,,,
47df962d-0a4b-4f32-97bc-83b30fb70b8a,langgeng pujianto,https://play-lh.googleusercontent.com/a-/ALV-UjVioPyLzUOoCIyMBJa0tb_UaJ-mrH1AiyTnfKe3jcSNyO_7lA,mantul,5,0,1.2025.283,2025-10-17 03:22:01,,,1.2025.283
2af406b1-8c85-4483-b4eb-e437ad1c1c13,Kemot k-e-y Micro Aranjer,https://play-lh.googleusercontent.com/a-/ALV-UjX-YBqkQbeuoybtfgF7L80m8JnDhIZ3T-2PV5KUefiIzFMAcQWi,sangat membantu saya,5,0,1.2025.283,2025-10-17 03:20:47,,,1.2025.283
55b06e62-18c4-432b-bb80-d0f508452e7c,Lensa wuekero Lensa wuekero,https://play-lh.googleusercontent.com/a/ACg8ocKMCbIeUmXgFJuD74aWC8YDZpfgNwRZ1w-bIsYDCD0mI0aA5Q=mo,keren,5,0,,2025-10-17 03:19:56,,,
1cb3fa8b-60c1-4427-ad38-eb0e71e1496e,Baim Ibrahim Hasan,https://play-lh.googleusercontent.com/a-/ALV-UjVswV99Y5cPzs7ihNId1q0kwNrIj7apYMe2JSlYlGxDn-1pxNy_,"sangat baik sekali ,dan membantu tugas saya",5,0,1.2025.283,2025-10-17 03:11:41,,,1.2025.283
a2569214-153d-4f3b-aa1b-cbe48e5d6e9f,iinmustainah Kasbani,https://play-lh.googleusercontent.com/a/ACg8ocKk_Ljk6_lKNKJkEfvdW8ccTHinxYKiIPnwHaT_I7lL4jik4Q=mo,sangat membantu,5,0,1.2025.283,2025-10-17 03:09:40,,,1.2025.283
f7e90e73-0d5f-4e07-90f3-827e7e9a31d8,Ardiyanto Abdulah,https://play-lh.googleusercontent.com/a-/ALV-UjVfhSt-bGXxKH-IBEjv9InXKaS9uq15LNcnAwlCPWJTnQCSU2M,bagus sangat membantu,5,0,1.2025.283,2025-10-17 03:07:39,,,1.2025.283
5433c6c5-2d13-4b45-9f4c-fe73220acb47,Adiba Civwin,https://play-lh.googleusercontent.com/a/ACg8ocLLMnAhyerbhBuYxvJIN9ycDo9Zi7Zo8whAJDt1dlx-_-eChg=mo,bagus,5,0,1.2025.273,2025-10-17 02:46:22,,,1.2025.273
09af914f-402b-41f4-9eda-1bb4364cecf7,Yusron Rivai,https://play-lh.googleusercontent.com/a/ACg8ocIRg64YHUrYJUS3xG_FONEkjuREJjPQNe7gPIEBDMc2zC_7MQ=mo,bagus,5,0,1.2025.252,2025-10-17 02:45:53,,,1.2025.252
b6f9ec77-6ac7-4ac8-bf45-9fe36f67eba4,sabah akbar,https://play-lh.googleusercontent.com/a/ACg8ocKGJBxEGf0I-70b2pH9M5Bv2Jw288o0o1yj3579y_d0VavyVw=mo,bagusss,5,0,1.2025.283,2025-10-17 02:44:24,,,1.2025.283
517cd47a-e5f8-4f1f-b7de-25f37ef0593c,Lalu muhammad Yusron,https://play-lh.googleusercontent.com/a-/ALV-UjXE1yM3d6OjKmzX-sduDHScgPFXuHE0Etu_vqrX3uRr4nCPhK1P,mantaaaap👍,5,0,1.2025.283,2025-10-17 02:38:46,,,1.2025.283
5a067085-271a-4d42-bbf3-7889f718a1cf,Fynnxy,https://play-lh.googleusercontent.com/a-/ALV-UjVB3YIFgIrJKRgdzxO-KGo-CMBcELdNutXDNgSbQ-Xhv5O7aaJ7,"bagus semua, cuma kadang dia ga mendeteksi soal di gambar yang aku kirim, but that's okay, bisa ku ketik lagi biar jelas",5,0,1.2025.283,2025-10-17 02:38:17,,,1.2025.283
a5a11883-f390-49ad-a14e-4f0e9bc0a877,Ulfan Plus,https://play-lh.googleusercontent.com/a/ACg8ocILVzOwjJD4jMT8p0ulkoDpOEs-KjHcxdn5RbY87dAB29hRhw=mo,"saya sudah lama menggunakan .aplikasi ini, sangat bermanfaat",5,0,1.2025.273,2025-10-17 02:32:28,,,1.2025.273
bebf2cb3-ceac-41b0-8952-b49515c913fb,Nando M. KHABIB,https://play-lh.googleusercontent.com/a-/ALV-UjWI4TI-WwGkGMTWDHOkAkmwnz0iEVXGw8sQuhLaj2cf8rvAJvsa,mantab,5,0,1.2025.283,2025-10-17 02:27:23,,,1.2025.283
7cea6f51-12b6-4fd6-8440-4cafeb9d7c6c,Diana Sasole,https://play-lh.googleusercontent.com/a/ACg8ocKRGJH46vO99JONh_BDsLT9Ck99oCe0ns91nBPrj_ZeLHYdwg=mo,"Wooww! Aplikasi ini benar-benar memudahkan hidupku ❤️ Apa pun bisa dikerjakan dengan cepat dan menyenangkan. Jawabannya jelas, akurat, dan bikin hati senang 👏👏 Terima kasih sudah adaa✨",5,0,,2025-10-17 02:26:34,,,
76b3db36-f55e-4a2d-bee4-130c8983bf91,ko jemie,https://play-lh.googleusercontent.com/a/ACg8ocIOVl_7oKLSjDHoloVbxmGlz4pn5mUL8SIHr5-p0eG83zRVLg=mo,hebat,5,0,1.2025.283,2025-10-17 02:24:33,,,1.2025.283
7a045d7d-f63e-43de-8f27-6c9cf6b19df0,Graderio Anime,https://play-lh.googleusercontent.com/a-/ALV-UjUL3OTpbStargVdpHSynREuyqAvoyvL-CZY2oxoqNfhPLcFWLs,sangat menarik,5,0,1.2025.283,2025-10-17 02:23:25,,,1.2025.283
2f059f94-3a34-4bf6-9096-f5e3f832c94a,Fedrian Yusuf,https://play-lh.googleusercontent.com/a/ACg8ocKVNpRS_1yVIFodhleQYk1XruWT_gA8AmS4FltI6VHqLw_kiA=mo,baik',5,0,1.2025.283,2025-10-17 02:15:09,,,1.2025.283
bd1ab754-04ea-4823-9d64-c8c88ebe36a7,safaramadinah santoso,https://play-lh.googleusercontent.com/a/ACg8ocKj2thZvDaMRVcb0NddHuTQvqLQLN9M1kdalQt7pdkvV2EnEQ=mo,kakean batasan!!!!,1,1,1.2025.283,2025-10-17 02:08:50,,,1.2025.283
bcbf0ca5-3433-4e7b-a039-cdddb4817f24,Dia harani Azura,https://play-lh.googleusercontent.com/a-/ALV-UjW8hex119kf4zH81n7AVI4C2ms5wrdA-t6eXH7hMig0EObDlYHX,mantap,5,0,1.2025.283,2025-10-17 01:52:46,,,1.2025.283
d9736c18-3602-45b6-8fe6-0ddebefee164,Yusuf Lukman,https://play-lh.googleusercontent.com/a-/ALV-UjVS5mr2YEUd4x571KLLT8K5V4pNtPa19PdSMFQANbmIyPuTkGBhfA,sangat membantu,5,0,1.2025.283,2025-10-17 01:51:12,,,1.2025.283
a6cf2873-3302-4510-bb6f-368a6a3dd283,Heru Cahyono,https://play-lh.googleusercontent.com/a-/ALV-UjULzg_k-96iSExdoI8MBRRRc8yqLylLZ0I1Ieod1Yp6el7uVmjO,bagus,5,0,1.2025.283,2025-10-17 01:49:38,,,1.2025.283
00302374-1db7-4cf9-b5b2-0aa305b89ef5,Rusman Adista gara,https://play-lh.googleusercontent.com/a/ACg8ocKHcQq8SOcz1PiDzRlDfi9AQSbZfR4kf6b2lSYVoMhDBHwsHQ=mo,bagus baget,5,0,1.2025.273,2025-10-17 01:44:37,,,1.2025.273
4623777b-9b1f-4029-822a-be5695d7d8bb,Florentasantamaria Naibaho,https://play-lh.googleusercontent.com/a/ACg8ocIiqjtSwadrJhLRiEr0j84hxlDB8C7i3axzCypMJInlT26t=mo,baguss,4,0,1.2025.273,2025-10-17 01:44:35,,,1.2025.273
a2d5ee22-0950-43d6-9743-8eb7cf459e19,Zahira Cantik,https://play-lh.googleusercontent.com/a-/ALV-UjXWVdulBz1PbKvN1IeBO8acSRqezMf7vlgrzgDefY2FeIqQRmBN,bagus baik,4,0,1.2025.283,2025-10-17 01:41:59,,,1.2025.283
da302930-3c99-4372-bce8-dd413520d394,Diah Rizza,https://play-lh.googleusercontent.com/a/ACg8ocL7qxX4bII-qveod3a_anLB54kwy9S6QUDC3SWd4GRf9zEf2w=mo,membantu sekaliii,5,0,1.2025.283,2025-10-17 01:41:42,,,1.2025.283
8c8ffd88-e5b0-4990-a601-81c363c4393d,Akun ff,https://play-lh.googleusercontent.com/a-/ALV-UjVcN78Y-t3xJVWJu2e8nsOEHiQ1MzPlvzqBBSzbcPxcqNNrqS0,lumayan,4,0,1.2025.283,2025-10-17 01:31:21,,,1.2025.283
e81bd723-2bc6-447f-8330-cd2028eba748,Dewi,https://play-lh.googleusercontent.com/a/ACg8ocI71IkVsXTBN006Nn_pLy_H7TvjTSkTkyPot4r77hQ17BKEbA=mo,sangat membantu untuk membuat ide kreatif,5,0,1.2025.266,2025-10-17 01:29:40,,,1.2025.266
328a474b-ef92-4ce5-b58c-eddb0b0f035c,alif fais dwisa salam,https://play-lh.googleusercontent.com/a/ACg8ocKsQU_qrQFBTCVqt5YQpcKIV-5J5d3v0yHzl8DipwafzCc04g=mo,bagus banget,5,0,1.2025.283,2025-10-17 01:27:59,,,1.2025.283
0e22c9c5-3d1b-4a42-8468-c328888c0ed1,Metra eksandy,https://play-lh.googleusercontent.com/a-/ALV-UjWHiProsvWzP7vp8dLXTOeMsrz392RqP4i_M4OHTkXEtFMdBCW6Cw,keren,5,0,1.2025.283,2025-10-17 01:27:09,,,1.2025.283
e2943578-77d3-4cd4-af24-148f5295ea6c,Liliksri,https://play-lh.googleusercontent.com/a/ACg8ocKS99vTuBDAnLedy9Yhnlnw7ASj6gu8k57HBlk4Q9qYv_7T=mo,mantap trbaik chatgpt🥰,5,0,1.2025.283,2025-10-17 01:25:41,,,1.2025.283
daa13130-75c0-46c7-9e40-2a3cf0f93b1f,Hamzah Al ikhsan,https://play-lh.googleusercontent.com/a-/ALV-UjWykGUbO3n6wmRDoO7B7gPYN0c5KBb5EHibuTVT6NeqnrJqNQpi,mantap premiumnya jadi murah!,5,0,1.2025.283,2025-10-17 01:25:35,,,1.2025.283
236c05d5-eb6f-448f-b7a5-798e0d7f9dcf,Nakano29 Project,https://play-lh.googleusercontent.com/a-/ALV-UjWGyMOOdPdXUYb8jQasP6tppTaaMXlbHn1HZkVGbtbomaVocs6I2w,mantap,5,0,1.2025.154,2025-10-17 01:23:04,,,1.2025.154
5403accb-d2c9-42a0-bb06-5e7c2f014a76,Ni Putu Ermi Wiadnyani,https://play-lh.googleusercontent.com/a-/ALV-UjU0sY3QKMPOZBmS0LJfCFgYGHXmXz8MBjtiMS5sMW_GUN_BpFae,oke banget,5,0,1.2025.283,2025-10-17 01:06:35,,,1.2025.283
017df11c-fbc5-4990-a67d-75a6029b8d2a,waskito kinnara,https://play-lh.googleusercontent.com/a/ACg8ocJJSuwX5sl-fJHF015RMZB-3PnB82n7Y4G9bfXNDkminE6Syw=mo,sangat akurat,5,0,1.2025.283,2025-10-17 01:06:28,,,1.2025.283
46bb721a-9cd5-4531-9b0e-970eb47bbfbf,Dana Ardia,https://play-lh.googleusercontent.com/a-/ALV-UjWsnehiix6ASnZs3ZKEUOOjJb46uKiRrlsYyqoj5W-ykluGZG4,Sangat bagus,5,0,,2025-10-17 01:02:03,,,
4a4949a5-1dfb-45d8-8d53-7256f536c60b,Ahmad Offical,https://play-lh.googleusercontent.com/a-/ALV-UjVMAMJIkFKZSp9BZ8IWRLTO0ji4dpRxfCWt7jLpu8PVu-ZKfJFT,Good assistant.,5,0,1.2025.283,2025-10-17 00:59:32,,,1.2025.283
e95a9142-37bd-447e-a921-9a5ebe415334,Nabila Ainul,https://play-lh.googleusercontent.com/a/ACg8ocJu7XkK26t-yJlHCTQan5dUr0iq3ZJ6KwVDt1TKTpinoS2RwA=mo,sangat menarik,5,0,1.2025.283,2025-10-17 00:57:53,,,1.2025.283
ec4b1fef-b031-4d12-a1c6-089d632efee7,redi Irawan,https://play-lh.googleusercontent.com/a-/ALV-UjWluzLTNdsL6BRAIvl8v2oSNgTwv3Wmu37thYiPRFSHNvtct2hmfA,siiplah,5,0,1.2025.283,2025-10-17 00:41:30,,,1.2025.283
91cc357b-ff19-478e-b14b-0f4320ffa3e7,Rafaeljf Wikarsa,https://play-lh.googleusercontent.com/a/ACg8ocJF78Gtv2TVvH2fXhmWBh-_MIzfhB8UvdmYaaiZu2ba4IaaqA=mo,"sehat, update seperti gugel",5,0,1.2025.273,2025-10-17 00:40:08,,,1.2025.273
f6b695c2-dc19-44ab-8b40-ea886003b44c,Bangkong 06,https://play-lh.googleusercontent.com/a/ACg8ocJi5sQeqV8UYrRWWyRgzXt82Ds6zD53GSC4HmcDcBV49Ivj2g=mo,jawaban yang cukup membantu tetapi terkadang menyesatkan,4,0,1.2025.283,2025-10-17 00:34:31,,,1.2025.283
4e46aff0-d96a-433d-930b-d193d7364b29,Criseldi Pabarri,https://play-lh.googleusercontent.com/a-/ALV-UjUCtyTV09i024zf70qEjOAfAL31J6MUfiyCp_ILwovGx9UpQEk,sangat bgus untuk setiap menjawab pertanyaannya tgs²,5,0,1.2025.283,2025-10-17 00:28:12,,,1.2025.283
9caa715f-5c56-4ce7-a14d-7da1e374159e,keyza pilloww,https://play-lh.googleusercontent.com/a-/ALV-UjX84jjGU9vLSsbmjfrGALQ-0Xn55rs3RLoI9NpzqY0Ll2O8EFZF,"bagus tp sering mengulang mengulang yg sudah berlalu, itu saja sih",5,0,1.2025.273,2025-10-17 00:22:39,,,1.2025.273
602775ab-ac9f-4b12-b4a1-5d85cfaaa9c5,Joile,https://play-lh.googleusercontent.com/a/ACg8ocL3yD9Jn3_rZOzyMNCq7M7-d3_7nf5V9j6VdRXScm9vv3WqjQ=mo,lumayanlah,4,0,1.2025.283,2025-10-17 00:05:57,,,1.2025.283
df05a3b1-1378-47f0-8094-59bf2ef10a27,Retin Yohsabel,https://play-lh.googleusercontent.com/a/ACg8ocImQkztxIKszDPfsplH3vgzvNpyGAe3sCAC9xcrIoDKLu74LQ=mo,𝙱𝚎𝚛𝚜𝚎𝚔𝚘𝚕𝚊𝚑,5,0,1.2025.283,2025-10-17 00:04:32,,,1.2025.283
66403909-ee68-4a78-83b4-cb7a8e788e6e,yosep letlora,https://play-lh.googleusercontent.com/a/ACg8ocJ-vu4UBiwmea_2BOs_tihbmYRGgEBfI9MmLmeGqC7yJ9pz=mo,sangat baik,5,0,1.2025.283,2025-10-17 00:03:28,,,1.2025.283
d4319a6c-de97-4fd6-b96f-a64cf860755a,Abdullah Hammad hasan,https://play-lh.googleusercontent.com/a/ACg8ocJZL_ug3w2z_NDLVeReX1pIfdSIgy7KEcEJh4ALeRLrqGgVyw=mo,sangat membantu pekerjaan dan mudah penggunaan nya,4,0,1.2025.283,2025-10-16 23:55:31,,,1.2025.283
389407f0-36ef-464c-9bbe-5ade1f3b59c9,Afrodita Maritza,https://play-lh.googleusercontent.com/a/ACg8ocIP1_F4jFr0Ag9IslqxCuoOal27q3VeXJU2zVGswu0hK3_PCQ=mo,sangat membantu,4,0,1.2025.283,2025-10-16 23:51:12,,,1.2025.283
e4479695-0ed1-4a18-a225-2ae8113d74ae,Mulyadi,https://play-lh.googleusercontent.com/a-/ALV-UjXkxzJoc-E9puqArIT0kQEX9m-ZXnR6RZC_S9bp9iej1Inj8fng,sip sangat memuaskan,5,0,1.2025.283,2025-10-16 23:42:21,,,1.2025.283
d69897ed-85d4-4926-8409-7bcf5c4e4b88,M.FIKRIYANSAH,https://play-lh.googleusercontent.com/a-/ALV-UjUE8V7YBWa1gg_yGt9qdkNFh3ZO1A4cyvvBtCiz5X4GqPcbdm0,😁✌️✌️,5,0,,2025-10-16 23:30:16,,,
4d47f050-8f1a-4cf9-9782-e4950d665b31,Zahra Nur Farida,https://play-lh.googleusercontent.com/a/ACg8ocJt080dI2V3b_tu0R0uP6o6AaHw6bv9BQEt0N4IiEvmDYfgmQ=mo,apk ini sangatt membantuuuu sekaliii muaachhhh lop u,5,0,1.2025.283,2025-10-16 23:22:40,,,1.2025.283
1696faf4-1e4c-40b1-9414-4c4bf42c2da2,Viola Anindya,https://play-lh.googleusercontent.com/a/ACg8ocLsdp6QKejr6lxQ_UbvKwTqByMlmY8Afj4jn1a96jeHbvD2yg=mo,jadi lebih mudah semua nya lengkap,5,0,1.2025.273,2025-10-16 23:17:00,,,1.2025.273
18a7f51e-ebd4-4f3f-b8a4-45fa374eb9c7,Putri Rahmawati,https://play-lh.googleusercontent.com/a/ACg8ocLBp7BqhAr25VhPlMPDrFZOiL4Gvo776Bqe0P4qpmjDmYf3_g=mo,bagus sangat membantu walaupun di hp ku gak bisa buat gambar tapi gak apa-apa,5,0,1.2025.283,2025-10-16 22:58:28,,,1.2025.283
90c828a1-17c7-4170-b4d7-19175ff647db,Fikri dwi Cahyo saputra Fikri dwi Cahyo saputra,https://play-lh.googleusercontent.com/a/ACg8ocJDAIMka7aup7oqEcUgPQ1PZC4B0vyx-bhS9_MXQMrn9B3B=mo,mantap bagus banget,5,0,,2025-10-16 22:56:45,,,
0837ffd4-e11a-45fc-8566-0a9662518828,Ernawati Krantil,https://play-lh.googleusercontent.com/a/ACg8ocLOnUNDYSoXQL51qI_8V1X2HJzJOPSb7C1LhyZEZ0IZWmfwkA=mo,chatGPT sangat membantu,5,0,1.2025.283,2025-10-16 22:52:32,,,1.2025.283
4fbb0144-665f-4e13-be07-65a20d4af87d,Agrina Kalalo,https://play-lh.googleusercontent.com/a/ACg8ocLK0A_H9_gMZUPGulzC8YkyvwB_ULsSzcVg5hyhTUEwOD1v=mo,terbaik,5,0,1.2025.283,2025-10-16 22:30:58,,,1.2025.283
80d44e9b-9ab0-4550-9add-0f9794ea53f0,Rolies Setyawan,https://play-lh.googleusercontent.com/a/ACg8ocLVgYlJOunTU2FTPWK7585enHOw8MWsDJlhxYvnbvJVR8LJAQ=mo,Temen diskusi yang cerdas,5,0,1.2025.283,2025-10-16 22:30:53,,,1.2025.283
2556c331-561a-465b-85db-75721c9c1484,Marfizal ST MT,https://play-lh.googleusercontent.com/a/ACg8ocKOtgpmbkEwI6hX7KtF2YBEqz01dwZCr0gQLNbZncGEDUj6GpFv=mo,good,5,0,1.2025.273,2025-10-16 22:30:48,,,1.2025.273
0a5277ef-341c-4d63-851b-0f68cdcd3669,Yohanes Kevin,https://play-lh.googleusercontent.com/a-/ALV-UjXtzmixQJ3PQP5KTy9gcehzhOt44KIaYDBKwcCU0pKq1YkDTCg,nyambung saat di beri pertanyaan,5,0,1.2025.273,2025-10-16 22:04:18,,,1.2025.273
c1af365a-dd87-4a7f-8248-98b18681c34d,godok lambok,https://play-lh.googleusercontent.com/a/ACg8ocI4TTEpWmIwXBHVRNkig6fLHrvKw4w8ZAcR2LV-rMEsL8YUEg=mo,aplikasi jelek kebanyakan foto yang di edit gak sesuai jangan mau download ini aplikasi,5,0,1.2025.283,2025-10-16 21:59:27,,,1.2025.283
40306e1d-6d8c-466a-a13d-a5a6862cb3b1,Alif Bakta,https://play-lh.googleusercontent.com/a/ACg8ocJlynsGEOr3gHIPZc8Yb3Wiq-ZZzg979T9XeTkO5Op-U6tGXQ=mo,bagus,5,0,1.2025.273,2025-10-16 21:59:12,,,1.2025.273
7a5b18b8-bfd9-4c94-80a1-38306c2018f3,zaenal kaclep,https://play-lh.googleusercontent.com/a/ACg8ocIftNiHlNyiLUuD-feDL3_DKodnXK5sLMlXqXN_eg1Yq5f39A=mo,wajah enggak bisa sama persis,4,0,1.2025.283,2025-10-16 21:41:58,,,1.2025.283
24f965bc-aace-481d-a50b-a4782601e6d7,Ridho Adiguntoro,https://play-lh.googleusercontent.com/a-/ALV-UjUq2b29xz7ZbdS4ZOB48Y3X5cBxxGjc2D21yjA74gWmkuvRciwe,Think longer bodoh ganggu bet. Apa apa ngomong etika. Ga nyambung,1,0,,2025-10-16 21:31:25,,,
6ae04136-1604-4990-b7fa-dc83de53bfd1,IDA RISTIAWATI,https://play-lh.googleusercontent.com/a/ACg8ocIzHdxUwo5V8MsVTJa-jaCoaTxOjccIbPIFvwbpQyjTIiXeuA=mo,oke banget,5,0,1.2025.283,2025-10-16 21:30:39,,,1.2025.283
90e5e6ae-2a5b-469e-aa6f-07db529cbb40,AV RuDigo,https://play-lh.googleusercontent.com/a-/ALV-UjVb4uzlhaZIVwxrB7fUWK6YYd8Gi_luGbRtHp-ejRgCDBJCxDg,Mantepp apk nya,5,0,1.2025.283,2025-10-16 21:26:26,,,1.2025.283
92fec477-3155-4ac4-a4e4-63067436ac70,Garjito Paijo,https://play-lh.googleusercontent.com/a/ACg8ocKtaCkxA-a4w5IhzOxDbtLq2LaE0Bhgcr3elPvozCE3LMS2NQ=mo,"Terimakasih kepada aplikasi chatgpt, karena berkat adanya perkembangan zaman. aplikasi ini bisa ada saat ini dan memberikan kemudahan akses informasi yang aktual dan akurat. serta untuk pengembangan fitur saya dukung.",5,0,1.2025.283,2025-10-16 21:01:32,,,1.2025.283
8370b47c-54fe-4e86-9a68-a072ac584d47,Anton Virlyan,https://play-lh.googleusercontent.com/a/ACg8ocKRKGXcaWv1zIYXdUvIoRdGgdwXj0E4tR8VTXWDO7HoGIloyw=mo,keren dan bermanfaat,5,0,1.2025.283,2025-10-16 20:57:19,,,1.2025.283
ed19ba12-9eb0-4b2a-80fa-cc236fb4f873,Jambris,https://play-lh.googleusercontent.com/a/ACg8ocKTzOJKZKlczzJHR4tB3ydBadfKMgZ3ypj3buIe8Rc2CLRGeQ=mo,",, aku ex. , ,w , d. ww. w w ga bisa 1. ,e. ,, 😃😃e. s. w. , click xsss. wdws ds ss d se. s , w dww s. dddddd d d. w s. w. s s sss aku. , click,",2,0,1.2025.273,2025-10-16 19:47:01,,,1.2025.273
3fd83693-7746-43bf-99d2-d71b30492131,alghi fhari,https://play-lh.googleusercontent.com/a/ACg8ocLCod3aLzpP8VwQchF_5rrM_1p0wEN1NdaY_9hvOQqxhHICJw=mo,nice good,5,0,1.2025.283,2025-10-16 19:13:30,,,1.2025.283
ed38c00e-2172-4059-93fc-dab28da16fba,Fatieli Eli,https://play-lh.googleusercontent.com/a/ACg8ocIavtDdc489RPDw0mvy9h-77MCJ0xb5CKr4E-26u9mLUjf89w=mo,aplikasi ini sedang terganggu tidak dapat di buka,5,0,,2025-10-16 18:50:14,,,
11efa4ed-bbc1-4e80-bbf9-986287447f07,Ajung Syawal,https://play-lh.googleusercontent.com/a-/ALV-UjXsKgA_7_kznOsd265V5nfbnKyH89MuXFyVigcgp-x3a7Gh2H07,era baru,5,0,1.2025.283,2025-10-16 18:50:09,,,1.2025.283
ec237c43-a249-45ca-8cf6-df3a226f55a1,Denny Baros,https://play-lh.googleusercontent.com/a/ACg8ocK1lxbwZRUBwIPWhTFoPWQZvomCwJARjkNGrW9OxZRZUh5n7A=mo,puas bisa nanya apapun dan ngobrol apapun nyambung 😂😂😂👍👍👍,5,0,1.2025.283,2025-10-16 18:45:06,,,1.2025.283
2400c6c4-ecf3-41c7-bfbd-f7c624bd70ab,Latiful Umam,https://play-lh.googleusercontent.com/a-/ALV-UjX2ATqnUkmkYYUC6BJnvKTSHRcOurH1x6WUgFZj3NRt7cjFJBo,aplikasi gege,5,0,1.2025.283,2025-10-16 18:40:45,,,1.2025.283
f00618ed-9dcf-4307-a6b3-a998b78e7c21,Ketrin Anika Adlin,https://play-lh.googleusercontent.com/a/ACg8ocLd3BTYAJu2qk9i-MoEEdZ6jC2pHbNCV69mLm46DF18bM1vlSs=mo,aplikasi yang sangat membantu😇😇,5,0,1.2025.273,2025-10-16 18:21:34,,,1.2025.273
11f2b9fd-1e64-402f-a8ef-502f77b8e6a7,Oki hidayat,https://play-lh.googleusercontent.com/a-/ALV-UjVXi5Gpp8SStRsUqR2Y5su4-CHFlmKDTkaGD2cflH0q1CkR08jd,bagus Skali,5,0,1.2025.283,2025-10-16 17:52:28,,,1.2025.283
3242b89b-0d2a-4b02-8fb2-d89ec6916b49,Bung Ali,https://play-lh.googleusercontent.com/a-/ALV-UjVG2tgHELhlvvX96oQrk9JIMcx_ddHZlLeC14ubVkzy_oy3vgsH,mantap,5,0,1.2025.266,2025-10-16 17:45:04,,,1.2025.266
